epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,7516.69,1.02932,0.47188,1.07807,0.98812,0.94961,0.97602,0.70859,1.05558,0.38432,1.0303,0.0067,0.0067,0.0067
102,7591.25,1.00523,0.46851,1.05852,0.98813,0.95092,0.97708,0.70965,1.05687,0.38011,1.03058,0.006667,0.006667,0.006667
103,7666.38,1.01682,0.47639,1.06911,0.98721,0.95158,0.97667,0.71095,1.05539,0.37803,1.02913,0.006634,0.006634,0.006634
104,7740.6,1.02857,0.47313,1.0694,0.98673,0.95129,0.97666,0.71102,1.05324,0.3754,1.02708,0.006601,0.006601,0.006601
105,7815.02,1.01771,0.47113,1.06658,0.98525,0.95203,0.97601,0.71059,1.05424,0.37404,1.02686,0.006568,0.006568,0.006568
106,7890.35,1.0109,0.46624,1.06251,0.98602,0.95021,0.97553,0.70963,1.05338,0.3731,1.02764,0.006535,0.006535,0.006535
107,7965.42,1.01498,0.4727,1.06589,0.98442,0.95264,0.976,0.71115,1.05049,0.37255,1.02635,0.006502,0.006502,0.006502
108,8039.81,1.02114,0.47201,1.06858,0.98396,0.95309,0.97549,0.71171,1.05034,0.37215,1.02505,0.006469,0.006469,0.006469
109,8114.63,1.02473,0.46872,1.06663,0.98728,0.95112,0.97512,0.71248,1.05433,0.37171,1.02607,0.006436,0.006436,0.006436
110,8190.45,1.01055,0.46328,1.06109,0.98788,0.94975,0.97505,0.71162,1.0566,0.37272,1.02814,0.006403,0.006403,0.006403
111,8266.34,1.00822,0.46267,1.06499,0.9872,0.95162,0.97521,0.71078,1.05532,0.37352,1.02916,0.00637,0.00637,0.00637
112,8341.86,1.0163,0.46695,1.06541,0.9845,0.95724,0.97607,0.71256,1.05266,0.37413,1.02827,0.006337,0.006337,0.006337
113,8416.79,1.0168,0.46603,1.06354,0.98357,0.95477,0.97511,0.71161,1.05137,0.37395,1.02749,0.006304,0.006304,0.006304
114,8492.51,1.0095,0.4709,1.06029,0.98424,0.95386,0.97482,0.71159,1.04933,0.37217,1.02671,0.006271,0.006271,0.006271
115,8567,1.01693,0.47028,1.06764,0.98674,0.95166,0.97575,0.71132,1.04981,0.3739,1.02682,0.006238,0.006238,0.006238
116,8641.98,1.00299,0.46039,1.06867,0.9872,0.95116,0.97603,0.71122,1.05041,0.37201,1.02758,0.006205,0.006205,0.006205
117,8717.28,1.00287,0.46147,1.06133,0.98463,0.95569,0.97716,0.7132,1.04943,0.37142,1.02734,0.006172,0.006172,0.006172
118,8793.13,1.01973,0.46367,1.06466,0.98424,0.95477,0.97727,0.71523,1.04805,0.37124,1.02656,0.006139,0.006139,0.006139
119,8868.47,1.00292,0.46139,1.06087,0.98309,0.9562,0.97683,0.71486,1.04708,0.37006,1.02602,0.006106,0.006106,0.006106
